"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"CATEGORIA ECONÔMICA";"ORIGEM RECEITA";"ESPÉCIE RECEITA";"DETALHAMENTO";"VALOR PREVISTO ATUALIZADO";"VALOR LANÇADO";"VALOR REALIZADO";"PERCENTUAL REALIZADO";"DATA LANÇAMENTO";"ANO EXERCÍCIO"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"9891643,70";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"6475590,27";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"34429779,38";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"1405,87";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20502";"Financiadora de Estudos e Projetos";"365001";"FINANCIADORA DE ESTUDOS E PROJETOS";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"4573218,36";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41231";"Agêncial Nacional de Telecomunicações";"413001";"AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"Receitas Correntes";"Outras Receitas Correntes";"Bens, Direitos e Valores Incorporados ao Patr";"Sem informação";"0,00";"0,00";"11568,26";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"315245,75";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"240102";"COORDENACAO-GERAL DE ORC. E FINANCAS (MCTIC)";"Receitas Correntes";"Receita de Serviços";"Sem informação";"Sem informação";"0,00";"0,00";"90,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"14139,98";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"2097,48";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"364001";"CNPQ - ADMINISTRACAO CENTRAL";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"1813507,93";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"50419,72";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"1348387,29";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20402";"Agência Espacial Brasileira";"203001";"AGENCIA ESPACIAL BRASILEIRA/AEB";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"56980,55";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"240102";"COORDENACAO-GERAL DE ORC. E FINANCAS (MCTIC)";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"16842932,87";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"3240411,93";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"30401,57";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"754509,96";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"2788972,63";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"1184969,94";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"2023665,10";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"3801251,32";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"1289419,47";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"8324914,23";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"964,06";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"7362645,30";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"8856,28";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"2065626,18";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"23365,54";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"1526460,05";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"348723,04";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"364001";"CNPQ - ADMINISTRACAO CENTRAL";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"15314623,39";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarcimentos";"Sem informação";"0,00";"0,00";"811932,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113209";"CNEN-ORÇAMENTO E FINANÇAS";"Receitas Correntes - intra-orçamentárias";"Receita Industrial";"Receitas da indústria de transformação";"Sem informação";"0,00";"0,00";"5796986,63";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20301";"Comissão Nacional de Energia Nuclear";"113209";"CNEN-ORÇAMENTO E FINANÇAS";"Receitas Correntes - intra-orçamentárias";"Receita Industrial";"Receitas da indústria de transformação";"Sem informação";"6150391,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"9041263,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"0,00";"0,00";"107136,06";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"0,00";"0,00";"57814801,13";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"0,00";"0,00";"14451619,92";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"0,00";"0,00";"428544,27";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"98366618,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"86894932,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"2097587754,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"11901260,54";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"47605232,43";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41232";"O Fundo de Universalização dos Serviços de Telecomunicações";"413047";"FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"Receitas Correntes - intra-orçamentárias";"Receita Patrimonial";"Receita de concessões e permissões";"Sem informação";"0,00";"0,00";"12545,28";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes - intra-orçamentárias";"Receita Patrimonial";"Receita de concessões e permissões";"Sem informação";"0,00";"0,00";"1254,39";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes - intra-orçamentárias";"Receita Patrimonial";"Receita de concessões e permissões";"Sem informação";"0,00";"0,00";"5017,93";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41232";"O Fundo de Universalização dos Serviços de Telecomunicações";"413047";"FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"806894,25";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"239,77";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"240102";"COORDENACAO-GERAL DE ORC. E FINANCAS (MCTIC)";"Receitas Correntes - intra-orçamentárias";"Receita de Serviços";"Sem informação";"Sem informação";"0,00";"0,00";"240,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"240102";"COORDENACAO-GERAL DE ORC. E FINANCAS (MCTIC)";"Receitas Correntes - intra-orçamentárias";"Receita de Serviços";"Sem informação";"Sem informação";"32000,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"59,20";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41232";"O Fundo de Universalização dos Serviços de Telecomunicações";"413047";"FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"0,00";"0,00";"6660360,07";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41231";"Agêncial Nacional de Telecomunicações";"413001";"AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"15234768,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"0,00";"0,00";"7699455,08";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"240102";"COORDENACAO-GERAL DE ORC. E FINANCAS (MCTIC)";"Receitas Correntes";"Receita de Serviços";"Sem informação";"Sem informação";"0,00";"0,00";"50095,80";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações e Comunicações - Unidades com vínculo direto";"240102";"COORDENACAO-GERAL DE ORC. E FINANCAS (MCTIC)";"Receitas Correntes";"Receita de Serviços";"Sem informação";"Sem informação";"192300,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41232";"O Fundo de Universalização dos Serviços de Telecomunicações";"413047";"FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"0,00";"0,00";"18579880,73";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41232";"O Fundo de Universalização dos Serviços de Telecomunicações";"413047";"FUNDO DE UNIVERS.DOS SERV.TELECOMUNICACOES";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"38086920,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"19043460,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante Conce";"Sem informação";"0,00";"0,00";"1924836,89";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"5984340,52";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"0,00";"0,00";"23938308,94";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Receita Patrimonial";"Exploração de recursos naturais";"Sem informação";"45728543,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"0,00";"0,00";"1474903,95";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24209";"Centro Nacional de Tecnologia Eletrônica Avançada S.A.";"245209";"CENTRO NACIONAL DE TECNOLOGIA ELETRONICA AVAN";"Receitas Correntes";"Receita Industrial";"Receitas da indústria de transformação";"Sem informação";"2060060,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"41231";"Agêncial Nacional de Telecomunicações";"413001";"AGENCIA NACIONAL DE TELECOMUNICACOES-SEDE";"Receitas Correntes";"Outras Receitas Correntes";"Bens, Direitos e Valores Incorporados ao Patr";"Sem informação";"0,00";"0,00";"202245,04";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"4068907,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24209";"Centro Nacional de Tecnologia Eletrônica Avançada S.A.";"245209";"CENTRO NACIONAL DE TECNOLOGIA ELETRONICA AVAN";"Receitas Correntes";"Receita Industrial";"Receitas da indústria de transformação";"Sem informação";"0,00";"0,00";"4573348,52";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"126123,91";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Contribuições";"Contribuições econômicas";"Sem informação";"0,00";"0,00";"5899616,28";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"1034609,00";"0,00";"0,00";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"100898,91";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24901";"Fundo Nacional de Desenvolvimento Científico e Tecnológico";"240901";"FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"403599,80";"0,00";"31/12/2015";"2015"
"24000";"Ministério da Ciência, Tecnologia, Inovações ";"20501";"Conselho Nacional de Desenvolvimento Científico e Tecnológico";"364001";"CNPQ - ADMINISTRACAO CENTRAL";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"Sem informação";"0,00";"0,00";"28,81";"0,00";"31/12/2015";"2015"
